"Date","Price","Open","High","Low","Vol.","Change %"
"2021- 01- 13","314,000","306,000","317,500","304,000","1.84M","3.29%"
"2021- 01- 12","304,000","305,000","308,500","292,500","1.57M","-1.62%"
"2021- 01- 11","309,000","320,000","323,500","301,000","2.75M","-0.96%"
"2021- 01- 10","312,000","312,000","312,000","312,000","","0.00%"
"2021- 01- 08","312,000","293,500","312,000","290,000","3.15M","7.77%"
"2021- 01- 07","289,500","288,500","292,000","286,500","1.15M","-0.17%"
"2021- 01- 06","290,000","292,500","300,500","289,500","1.37M","-0.85%"
"2021- 01- 05","292,500","291,500","292,500","286,500","910.29K","-0.17%"
"2021- 01- 04","293,000","291,500","294,000","285,500","941.94K","0.17%"
"2020- 12- 30","292,500","285,000","293,000","284,000","1.19M","3.36%"
"2020- 12- 29","283,000","281,500","285,000","280,500","503.50K","0.71%"
"2020- 12- 28","281,000","282,000","282,500","280,000","535.65K","-0.35%"
"2020- 12- 27","282,000","282,000","282,000","282,000","","0.00%"
"2020- 12- 24","282,000","284,500","284,500","280,000","452.16K","-0.70%"
"2020- 12- 23","284,000","288,500","289,000","283,000","506.80K","0.00%"
"2020- 12- 22","284,000","285,000","293,500","284,000","748.19K","0.00%"
"2020- 12- 21","284,000","284,000","285,500","280,000","469.59K","0.53%"
"2020- 12- 20","282,500","282,500","282,500","282,500","","0.00%"
"2020- 12- 18","282,500","284,000","285,500","282,000","484.53K","-0.88%"
"2020- 12- 17","285,000","286,000","287,000","282,000","521.69K","-0.18%"
"2020- 12- 16","285,500","286,500","287,000","283,000","380.68K","0.88%"
"2020- 12- 15","283,000","286,500","287,500","282,500","491.25K","-1.05%"
"2020- 12- 14","286,000","292,500","294,000","286,000","553.55K","-1.38%"
"2020- 12- 13","290,000","290,000","290,000","290,000","","0.00%"
"2020- 12- 11","290,000","288,000","291,500","287,500","502.03K","1.40%"
"2020- 12- 10","286,000","288,000","290,000","284,500","957.39K","-0.69%"
"2020- 12- 09","288,000","285,500","289,000","285,000","532.23K","1.05%"
"2020- 12- 08","285,000","291,500","291,500","285,000","565.34K","-1.55%"
"2020- 12- 07","289,500","300,000","300,500","288,000","819.64K","-1.53%"
"2020- 12- 06","294,000","294,000","294,000","294,000","","0.00%"
"2020- 12- 04","294,000","287,500","295,500","284,500","1.17M","2.44%"
"2020- 12- 03","287,000","285,000","287,000","283,500","740.29K","1.23%"
"2020- 12- 02","283,500","287,000","287,000","282,000","551.20K","-0.70%"
"2020- 12- 01","285,500","282,000","286,000","280,000","706.62K","2.88%"
"2020- 11- 30","277,500","286,000","286,500","277,500","1.17M","-2.46%"
"2020- 11- 29","284,500","284,500","284,500","284,500","","0.00%"
"2020- 11- 27","284,500","287,000","287,500","283,000","416.00K","-0.35%"
"2020- 11- 26","285,500","280,000","285,500","280,000","792.00K","2.51%"
"2020- 11- 25","278,500","287,000","287,000","278,500","885.93K","-1.42%"
"2020- 11- 24","282,500","281,500","287,000","280,000","808.20K","0.36%"
"2020- 11- 23","281,500","282,000","282,500","278,500","562.34K","0.18%"
"2020- 11- 22","281,000","281,000","281,000","281,000","","0.00%"
"2020- 11- 20","281,000","281,500","283,500","278,500","434.64K","0.18%"
"2020- 11- 19","280,500","282,500","284,000","279,500","518.45K","-0.18%"
"2020- 11- 18","281,000","274,500","283,500","274,000","908.23K","2.18%"
"2020- 11- 17","275,000","277,500","278,000","273,500","813.97K","-1.08%"
"2020- 11- 16","278,000","282,500","283,000","277,500","884.42K","-1.07%"
"2020- 11- 15","281,000","281,000","281,000","281,000","","0.00%"
"2020- 11- 13","281,000","277,500","282,000","277,500","706.20K","0.72%"
"2020- 11- 12","279,000","283,000","285,500","279,000","947.47K","-0.36%"
"2020- 11- 11","280,000","281,000","283,000","277,500","1.18M","-1.06%"
"2020- 11- 10","283,000","287,000","288,000","282,000","1.71M","-5.03%"
"2020- 11- 09","298,000","304,000","304,500","298,000","676.93K","-1.00%"
"2020- 11- 08","301,000","301,000","301,000","301,000","","0.00%"
"2020- 11- 06","301,000","303,000","307,000","299,000","967.61K","0.67%"
"2020- 11- 05","299,000","295,000","302,000","291,500","1.08M","0.17%"
"2020- 11- 04","298,500","282,500","300,500","282,000","1.62M","5.48%"
"2020- 11- 03","283,000","284,000","287,000","280,000","1.06M","-0.88%"
"2020- 11- 02","285,500","292,000","293,000","285,500","501.14K","-1.55%"
"2020- 11- 01","290,000","290,000","290,000","290,000","","0.00%"
"2020- 10- 30","290,000","299,000","300,000","290,000","937.14K","-2.85%"
"2020- 10- 29","298,500","297,000","301,000","294,500","783.57K","0.00%"
"2020- 10- 28","298,500","282,000","298,500","281,500","693.69K","5.29%"
"2020- 10- 27","283,500","281,500","288,500","280,500","447.36K","0.71%"
"2020- 10- 26","281,500","286,500","289,000","281,500","346.81K","-1.75%"
"2020- 10- 25","286,500","286,500","286,500","286,500","","0.00%"
"2020- 10- 23","286,500","295,500","295,500","286,000","450.86K","-2.22%"
"2020- 10- 22","293,000","295,000","296,000","292,000","412.58K","-1.51%"
"2020- 10- 21","297,500","292,500","301,000","291,000","639.45K","2.59%"
"2020- 10- 20","290,000","286,500","291,000","281,000","534.77K","1.40%"
"2020- 10- 19","286,000","293,500","296,500","286,000","432.92K","-2.56%"
"2020- 10- 18","293,500","293,500","293,500","293,500","","0.00%"
"2020- 10- 16","293,500","292,500","297,500","291,500","446.15K","0.34%"
"2020- 10- 15","292,500","300,500","300,500","291,000","602.75K","-2.01%"
"2020- 10- 14","298,500","295,000","301,000","293,000","641.13K","1.19%"
"2020- 10- 13","295,000","292,000","298,000","292,000","634.36K","1.03%"
"2020- 10- 12","292,000","303,000","303,000","291,500","844.59K","-2.99%"
"2020- 10- 11","301,000","301,000","301,000","301,000","","0.00%"
"2020- 10- 08","301,000","307,500","307,500","300,000","755.57K","-1.31%"
"2020- 10- 07","305,000","302,000","305,000","299,500","532.98K","0.00%"
"2020- 10- 06","305,000","299,500","307,500","296,500","853.13K","2.18%"
"2020- 10- 05","298,500","297,500","299,000","289,500","905.32K","0.67%"
"2020- 10- 04","296,500","296,500","296,500","296,500","","0.00%"
"2020- 09- 29","296,500","303,000","303,000","294,000","648.87K","-0.67%"
"2020- 09- 28","298,500","297,000","302,000","296,000","707.20K","1.19%"
"2020- 09- 27","295,000","295,000","295,000","295,000","","0.00%"
"2020- 09- 25","295,000","296,000","297,500","289,500","640.38K","0.34%"
"2020- 09- 24","294,000","291,500","295,500","287,000","845.86K","-0.84%"
"2020- 09- 23","296,500","290,000","298,000","285,500","980.07K","4.22%"
"2020- 09- 22","284,500","290,500","295,000","282,000","861.11K","-2.57%"
"2020- 09- 21","292,000","297,000","301,500","292,000","651.55K","-2.01%"
"2020- 09- 20","298,000","298,000","298,000","298,000","","0.00%"
"2020- 09- 18","298,000","299,500","302,000","296,000","744.15K","-0.83%"
"2020- 09- 17","300,500","302,500","304,000","299,000","820.59K","-2.12%"
"2020- 09- 16","307,000","311,500","312,000","306,000","690.70K","-1.60%"
"2020- 09- 15","312,000","304,000","314,000","303,000","796.02K","2.97%"
"2020- 09- 14","303,000","307,500","308,000","300,000","604.79K","-0.98%"
"2020- 09- 13","306,000","306,000","306,000","306,000","","0.00%"
"2020- 09- 11","306,000","302,500","307,000","301,000","514.46K","-0.49%"
"2020- 09- 10","307,500","309,000","311,000","305,000","824.83K","0.99%"
"2020- 09- 09","304,500","303,000","307,000","300,000","911.68K","-2.09%"
"2020- 09- 08","311,000","316,000","318,000","305,500","984.11K","-1.11%"
"2020- 09- 07","314,500","325,500","325,500","313,500","1.29M","-4.26%"
"2020- 09- 06","328,500","328,500","328,500","328,500","","0.00%"
"2020- 09- 04","328,500","322,500","335,000","322,000","1.17M","-3.10%"
"2020- 09- 03","339,000","333,500","339,500","329,500","774.21K","1.95%"
"2020- 09- 02","332,500","332,500","335,500","327,000","804.81K","2.47%"
"2020- 09- 01","324,500","322,500","329,500","322,000","635.12K","0.62%"
"2020- 08- 31","322,500","336,500","340,000","322,000","1.52M","-3.15%"
"2020- 08- 30","333,000","333,000","333,000","333,000","","0.00%"
"2020- 08- 28","333,000","337,000","338,500","329,500","933.76K","-1.19%"
"2020- 08- 27","337,000","337,000","347,000","336,500","1.23M","0.90%"
"2020- 08- 26","334,000","321,500","338,500","321,000","1.15M","2.77%"
"2020- 08- 25","325,000","323,000","325,000","317,000","894.13K","1.56%"
"2020- 08- 24","320,000","313,000","320,000","310,000","780.25K","2.40%"
"2020- 08- 23","312,500","312,500","312,500","312,500","","0.00%"
"2020- 08- 21","312,500","311,500","314,500","308,000","770.07K","2.29%"
"2020- 08- 20","305,500","315,000","319,000","302,500","1.18M","-3.02%"
"2020- 08- 19","315,000","311,500","316,000","305,500","937.75K","2.44%"
"2020- 08- 18","307,500","307,500","317,500","305,000","1.48M","0.82%"
"2020- 08- 17","305,000","305,000","305,000","305,000","","0.00%"
"2020- 08- 14","305,000","305,000","308,500","303,000","605.78K","-0.65%"
"2020- 08- 13","307,000","310,000","311,500","304,000","1.39M","0.66%"
"2020- 08- 12","305,000","308,000","311,000","303,500","850.59K","-2.09%"
"2020- 08- 11","311,500","311,000","314,500","307,500","660.23K","-0.64%"
"2020- 08- 10","313,500","308,500","314,500","303,500","956.89K","-0.16%"
"2020- 08- 09","314,000","314,000","314,000","314,000","","0.00%"
"2020- 08- 07","314,000","324,500","325,500","312,000","1.06M","-2.48%"
"2020- 08- 06","322,000","313,000","322,000","310,500","1.03M","2.71%"
"2020- 08- 05","313,500","312,000","314,500","306,500","803.61K","0.80%"
"2020- 08- 04","311,000","317,500","322,000","307,500","1.32M","-1.11%"
"2020- 08- 03","314,500","301,500","314,500","299,000","1.33M","4.49%"
"2020- 08- 02","301,000","301,000","301,000","301,000","","0.00%"
"2020- 07- 31","301,000","299,000","303,000","296,500","1.56M","2.38%"
"2020- 07- 30","294,000","296,000","297,500","291,000","1.14M","0.68%"
"2020- 07- 29","292,000","286,000","292,000","283,000","952.07K","1.39%"
"2020- 07- 28","288,000","289,500","292,000","284,000","973.91K","1.23%"
"2020- 07- 27","284,500","281,000","287,500","276,500","687.18K","1.25%"
"2020- 07- 26","281,000","281,000","281,000","281,000","","0.00%"
"2020- 07- 24","281,000","281,000","290,500","278,500","1.23M","-1.06%"
"2020- 07- 23","284,000","272,000","284,000","271,000","1.39M","5.19%"
"2020- 07- 22","270,000","264,000","272,500","261,500","902.60K","0.00%"
"2020- 07- 21","270,000","273,000","273,500","269,000","1.17M","2.66%"
"2020- 07- 20","263,000","276,500","278,000","260,500","1.55M","-4.71%"
"2020- 07- 19","276,000","276,000","276,000","276,000","","0.00%"
"2020- 07- 17","276,000","270,000","279,500","266,000","920.47K","1.10%"
"2020- 07- 16","273,000","283,000","285,000","272,000","1.33M","-4.71%"
"2020- 07- 15","286,500","290,500","293,000","280,500","1.27M","-0.17%"
"2020- 07- 14","287,000","290,000","291,000","285,000","1.35M","-3.37%"
"2020- 07- 13","297,000","303,500","303,500","288,000","1.25M","-0.67%"
"2020- 07- 10","299,000","291,500","308,500","290,000","2.11M","4.00%"
"2020- 07- 09","287,500","286,500","296,500","284,500","2.00M","1.77%"
"2020- 07- 08","282,500","280,000","284,500","274,000","1.34M","1.07%"
"2020- 07- 07","279,500","285,000","289,500","279,000","1.36M","-0.71%"
"2020- 07- 06","281,500","278,000","287,500","278,000","1.21M","1.44%"
"2020- 07- 05","277,500","277,500","277,500","277,500","","0.00%"
"2020- 07- 03","277,500","276,500","280,500","274,500","958.35K","0.18%"
"2020- 07- 02","277,000","274,000","277,000","271,000","997.44K","2.97%"
"2020- 07- 01","269,000","270,000","275,000","266,000","653.03K","0.75%"
"2020- 06- 30","267,000","268,000","270,500","263,000","836.42K","1.14%"
"2020- 06- 29","264,000","265,000","270,500","261,000","809.47K","-1.86%"
"2020- 06- 28","269,000","269,000","269,000","269,000","","0.00%"
"2020- 06- 26","269,000","274,500","275,000","263,000","933.75K","-0.19%"
"2020- 06- 25","269,500","273,500","276,500","269,500","1.19M","-3.41%"
"2020- 06- 24","279,000","273,500","279,500","270,500","989.19K","1.09%"
"2020- 06- 23","276,000","272,000","289,000","270,500","2.08M","2.22%"
"2020- 06- 22","270,000","249,500","271,500","247,500","1.64M","8.22%"
"2020- 06- 21","249,500","249,500","249,500","249,500","","0.00%"
"2020- 06- 19","249,500","250,000","250,000","244,000","913.44K","0.81%"
"2020- 06- 18","247,500","251,500","254,000","247,000","740.88K","-1.39%"
"2020- 06- 17","251,000","244,000","252,000","243,500","1.35M","3.08%"
"2020- 06- 16","243,500","239,000","243,500","236,000","1.12M","5.18%"
"2020- 06- 15","231,500","240,000","244,500","230,500","1.30M","-4.34%"
"2020- 06- 14","242,000","242,000","242,000","242,000","","0.00%"
"2020- 06- 12","242,000","229,000","242,500","228,500","1.31M","0.62%"
"2020- 06- 11","240,500","244,000","249,000","239,000","1.42M","-1.43%"
"2020- 06- 10","244,000","241,000","247,500","240,000","1.43M","2.74%"
"2020- 06- 09","237,500","240,000","243,000","235,500","929.87K","-1.25%"
"2020- 06- 08","240,500","234,500","242,000","231,000","1.62M","4.11%"
"2020- 06- 07","231,000","231,000","231,000","231,000","","0.00%"
"2020- 06- 05","231,000","229,000","231,000","225,000","982.58K","-0.65%"
"2020- 06- 04","232,500","228,000","235,000","227,000","1.05M","3.10%"
"2020- 06- 03","225,500","235,000","235,500","225,000","1.47M","-3.63%"
"2020- 06- 02","234,000","235,000","236,000","232,000","685.46K","-1.27%"
"2020- 06- 01","237,000","233,500","237,000","230,000","1.14M","4.87%"
"2020- 05- 31","226,000","226,000","226,000","226,000","","0.00%"
"2020- 05- 29","226,000","240,000","243,000","226,000","3.05M","-6.03%"
"2020- 05- 28","240,500","226,000","241,000","222,000","1.62M","5.25%"
"2020- 05- 27","228,500","231,000","234,500","226,500","1.35M","-4.39%"
"2020- 05- 26","239,000","244,000","246,000","230,000","1.55M","-0.83%"
"2020- 05- 25","241,000","234,500","241,000","234,000","1.01M","4.56%"
"2020- 05- 24","230,500","230,500","230,500","230,500","","0.00%"
"2020- 05- 22","230,500","227,000","232,500","222,500","1.10M","2.44%"
"2020- 05- 21","225,000","227,500","233,500","222,500","1.00M","1.35%"
"2020- 05- 20","222,000","215,500","225,500","215,000","950.30K","3.98%"
"2020- 05- 19","213,500","215,000","216,500","210,500","801.28K","-0.70%"
"2020- 05- 18","215,000","215,000","218,000","211,500","636.46K","0.94%"
"2020- 05- 17","213,000","213,000","213,000","213,000","","0.00%"
"2020- 05- 15","213,000","219,000","219,500","209,500","1.02M","-2.74%"
"2020- 05- 14","219,000","214,500","222,000","214,500","864.89K","0.23%"
"2020- 05- 13","218,500","217,500","222,500","213,500","1.00M","-0.46%"
"2020- 05- 12","219,500","218,000","226,500","215,000","1.02M","2.33%"
"2020- 05- 11","214,500","214,500","221,000","214,000","598.63K","0.23%"
"2020- 05- 10","214,000","214,000","214,000","214,000","","0.00%"
"2020- 05- 08","214,000","216,000","218,500","212,000","685.66K","-0.70%"
"2020- 05- 07","215,500","211,500","220,000","210,500","935.89K","1.65%"
"2020- 05- 06","212,000","201,500","212,500","200,500","951.11K","6.53%"
"2020- 05- 05","199,000","199,000","199,000","199,000","","0.00%"
"2020- 05- 04","199,000","198,500","203,000","193,500","1.10M","0.76%"
"2020- 05- 03","197,500","197,500","197,500","197,500","","0.00%"
"2020- 04- 29","197,500","199,500","200,000","196,500","675.46K","-0.25%"
"2020- 04- 28","198,000","197,500","198,000","194,500","433.06K","0.25%"
"2020- 04- 27","197,500","193,000","200,000","192,500","896.83K","2.60%"
"2020- 04- 26","192,500","192,500","192,500","192,500","","0.00%"
"2020- 04- 24","192,500","189,000","197,500","189,000","927.25K","1.32%"
"2020- 04- 23","190,000","190,000","196,000","186,500","1.48M","4.40%"
"2020- 04- 22","182,000","175,000","182,500","173,000","611.07K","1.96%"
"2020- 04- 21","178,500","180,500","181,500","173,500","758.69K","-0.83%"
"2020- 04- 20","180,000","181,000","182,000","179,000","623.85K","0.56%"
"2020- 04- 19","179,000","179,000","179,000","179,000","","0.00%"
"2020- 04- 17","179,000","175,500","180,000","173,500","868.99K","4.99%"
"2020- 04- 16","170,500","168,000","172,500","167,500","839.34K","1.19%"
"2020- 04- 15","168,500","168,500","168,500","168,500","","0.00%"
"2020- 04- 14","168,500","168,000","170,000","166,500","519.23K","1.51%"
"2020- 04- 13","166,000","164,500","168,000","162,500","413.13K","-0.30%"
"2020- 04- 12","166,500","166,500","166,500","166,500","","0.00%"
"2020- 04- 10","166,500","166,000","167,000","164,000","482.03K","-0.60%"
"2020- 04- 09","167,500","168,500","169,000","165,000","680.86K","0.60%"
"2020- 04- 08","166,500","169,000","169,500","166,500","585.30K","-1.77%"
"2020- 04- 07","169,500","174,000","174,500","167,500","865.38K","-2.02%"
"2020- 04- 06","173,000","173,500","176,000","170,500","652.98K","0.58%"
"2020- 04- 05","172,000","172,000","172,000","172,000","","0.00%"
"2020- 04- 03","172,000","170,000","172,500","168,000","641.89K","-0.86%"
"2020- 04- 02","173,500","166,500","175,000","164,500","1.08M","6.44%"
"2020- 04- 01","163,000","166,500","171,000","163,000","708.18K","-4.12%"
"2020- 03- 31","170,000","163,500","171,000","163,500","839.50K","4.62%"
"2020- 03- 30","162,500","160,000","165,000","159,000","629.55K","-0.91%"
"2020- 03- 29","164,000","164,000","164,000","164,000","","0.00%"
"2020- 03- 27","164,000","161,500","164,500","158,500","1.20M","7.54%"
"2020- 03- 26","152,500","156,000","158,000","149,500","987.12K","-2.24%"
"2020- 03- 25","156,000","160,500","163,000","152,000","1.04M","0.00%"
"2020- 03- 24","156,000","151,500","157,000","148,000","959.85K","9.09%"
"2020- 03- 23","143,000","141,500","149,500","140,000","975.33K","-7.14%"
"2020- 03- 22","154,000","154,000","154,000","154,000","","0.00%"
"2020- 03- 20","154,000","147,500","156,500","146,000","996.00K","6.94%"
"2020- 03- 19","144,000","150,000","151,500","135,000","1.15M","-1.37%"
"2020- 03- 18","146,000","152,500","156,000","146,000","665.12K","-3.31%"
"2020- 03- 17","151,000","147,500","155,500","147,000","947.53K","-2.58%"
"2020- 03- 16","155,000","166,000","166,500","155,000","806.38K","-6.63%"
"2020- 03- 15","166,000","166,000","166,000","166,000","","0.00%"
"2020- 03- 13","166,000","151,000","168,000","149,500","1.20M","-0.30%"
"2020- 03- 12","166,500","170,000","170,000","161,000","843.85K","-2.06%"
"2020- 03- 11","170,000","172,000","174,000","167,500","483.57K","-1.16%"
"2020- 03- 10","172,000","168,000","176,000","165,000","660.39K","2.38%"
"2020- 03- 09","168,000","174,500","174,500","167,500","646.63K","-6.41%"
"2020- 03- 08","179,500","179,500","179,500","179,500","","0.00%"
"2020- 03- 06","179,500","179,500","181,000","177,500","293.84K","-0.83%"
"2020- 03- 05","181,000","180,500","181,000","178,500","405.37K","1.40%"
"2020- 03- 04","178,500","174,500","179,500","173,000","450.04K","2.00%"
"2020- 03- 03","175,000","179,000","180,000","174,000","530.61K","0.00%"
"2020- 03- 02","175,000","175,000","177,000","172,500","658.43K","0.57%"
"2020- 03- 01","174,000","174,000","174,000","174,000","","0.00%"
"2020- 02- 28","174,000","179,000","180,000","172,000","824.43K","-4.40%"
"2020- 02- 27","182,000","185,000","187,000","179,000","527.19K","-2.67%"
"2020- 02- 26","187,000","189,500","190,000","186,500","493.61K","-1.84%"
"2020- 02- 25","190,500","184,000","191,000","183,500","704.70K","3.53%"
"2020- 02- 24","184,000","185,500","187,500","183,500","566.57K","-2.90%"
"2020- 02- 21","189,500","187,500","191,000","187,000","352.97K","-0.26%"
"2020- 02- 20","190,000","189,500","191,500","187,500","426.82K","0.26%"
"2020- 02- 19","189,500","188,000","191,000","185,000","491.88K","1.61%"
"2020- 02- 18","186,500","186,500","188,500","185,500","345.46K","-1.06%"
"2020- 02- 17","188,500","184,500","189,000","184,500","312.11K","1.07%"
"2020- 02- 16","186,500","186,500","186,500","186,500","","0.00%"
"2020- 02- 14","186,500","184,000","187,500","184,000","474.15K","1.08%"
"2020- 02- 13","184,500","184,000","185,000","183,000","555.85K","-0.27%"
"2020- 02- 12","185,000","183,000","185,000","181,500","351.76K","0.27%"
"2020- 02- 11","184,500","183,500","185,000","183,000","277.42K","0.54%"
"2020- 02- 10","183,500","182,500","184,000","180,500","352.56K","-0.81%"
"2020- 02- 09","185,000","185,000","185,000","185,000","","0.00%"
"2020- 02- 07","185,000","181,500","188,500","181,000","723.30K","1.93%"
"2020- 02- 06","181,500","182,500","183,500","180,500","658.91K","0.00%"
"2020- 02- 05","181,500","181,000","183,500","178,500","634.78K","0.55%"
"2020- 02- 04","180,500","177,500","181,500","175,000","563.12K","1.69%"
"2020- 02- 03","177,500","178,000","180,500","176,000","482.23K","-1.11%"
"2020- 01- 31","179,500","180,000","180,500","177,500","526.22K","-0.28%"
"2020- 01- 30","180,000","179,500","183,000","175,000","770.88K","0.00%"
"2020- 01- 29","180,000","183,000","183,500","180,000","420.28K","0.84%"
"2020- 01- 28","178,500","182,000","184,500","178,000","476.14K","-2.46%"
"2020- 01- 23","183,000","185,000","185,500","181,500","347.28K","-1.61%"
"2020- 01- 22","186,000","185,000","190,000","184,500","421.21K","2.20%"
"2020- 01- 21","182,000","187,500","189,500","181,000","437.62K","-2.93%"
"2020- 01- 20","187,500","190,000","190,500","187,000","387.62K","-1.83%"
"2020- 01- 19","191,000","191,000","191,000","191,000","","0.00%"
"2020- 01- 17","191,000","190,500","192,500","189,500","282.99K","-0.26%"
"2020- 01- 16","191,500","190,000","192,500","189,000","245.06K","0.00%"
"2020- 01- 15","191,500","189,500","192,000","188,500","323.61K","0.52%"
"2020- 01- 14","190,500","188,000","194,500","188,000","501.17K","1.33%"
"2020- 01- 13","188,000","187,500","188,500","186,000","281.06K","0.00%"
"2020- 01- 12","188,000","188,000","188,000","188,000","","0.00%"
"2020- 01- 10","188,000","185,000","188,000","184,000","398.65K","1.08%"
"2020- 01- 09","186,000","183,500","186,500","183,500","497.84K","1.64%"
"2020- 01- 08","183,000","182,000","183,500","179,000","820.38K","-2.14%"
"2020- 01- 07","187,000","182,500","187,000","181,500","328.45K","3.60%"
"2020- 01- 06","180,500","180,000","182,000","178,000","287.87K","-0.55%"
"2020- 01- 03","181,500","185,000","186,000","180,500","454.21K","-0.55%"
"2020- 01- 02","182,500","187,500","188,000","182,000","300.35K","-2.14%"
